ts	pid	kind	api	rows	seconds
1789546245	3152	uncounted	train	100000	7.96
1789546255	3152	uncounted	train	100000	8.11
1789546265	3152	uncounted	train	100000	8.23
1789546275	3152	uncounted	train	100000	8.04
1789546282	3152	uncounted	train	100000	4.46
1789546287	3152	uncounted	train	100000	4.52
1789546292	3152	uncounted	train	100000	4.53
1789546298	3152	uncounted	train	100000	4.68
1789546303	3152	uncounted	train	100000	4.60
1789546309	3152	uncounted	train	100000	4.71
1789546315	3152	uncounted	train	100000	4.68
1789546321	3152	uncounted	train	100000	4.81
1789546329	3174	uncounted	train	100000	3.05
1789546333	3174	uncounted	train	100000	3.05
1789546336	3174	uncounted	train	100000	3.01
1789546345	3174	uncounted	train	100000	7.84
1789546355	3174	uncounted	train	100000	7.90
1789546364	3174	uncounted	train	100000	7.80
1789546369	3174	uncounted	train	100000	3.18
1789546373	3174	uncounted	train	100000	3.03
1789546377	3174	uncounted	train	100000	3.09
1789546385	3174	uncounted	train	100000	8.23
1789546395	3174	uncounted	train	100000	7.90
1789546405	3174	uncounted	train	100000	8.23
1789546414	3196	uncounted	train	100000	3.06
1789546418	3196	uncounted	train	100000	3.10
1789546422	3196	uncounted	train	100000	3.07
1789546425	3196	uncounted	train	100000	3.03
1789546434	3196	uncounted	train	100000	7.98
1789546444	3196	uncounted	train	100000	8.40
1789546454	3196	uncounted	train	100000	8.06
1789546464	3196	uncounted	train	100000	8.08
1789546470	3196	uncounted	train	100000	3.30
1789546473	3196	uncounted	train	100000	3.18
1789546477	3196	uncounted	train	100000	3.22
1789546481	3196	uncounted	train	100000	3.24
1789546490	3196	uncounted	train	100000	8.23
1789546499	3196	uncounted	train	100000	8.08
1789546510	3196	uncounted	train	100000	8.27
1789546520	3196	uncounted	train	100000	8.62
1789546531	3218	uncounted	train	100000	3.02
1789546534	3218	uncounted	train	100000	2.95
1789546538	3218	uncounted	train	100000	2.91
1789546541	3218	uncounted	train	100000	2.92
1789546550	3218	uncounted	train	100000	7.72
1789546559	3218	uncounted	train	100000	7.51
1789546568	3218	uncounted	train	100000	7.53
1789546577	3218	uncounted	train	100000	7.68
1789546582	3218	uncounted	train	100000	3.17
1789546586	3218	uncounted	train	100000	3.38
1789546590	3218	uncounted	train	100000	3.29
