box,harness,model,seed,counted,source,status,holdout_auc,holdout_ap,baseline_auc,best_eval_auc,eval_minus_holdout,refit_suspect,violations,violations_hard,violations_review,frame_stats,frame_stats_kinds,frame_stats_lines,best_commit_holdout_auc,delivered_minus_best_commit,n_experiments,n_ok,n_timeout,n_crash,timed_out,stalled,disk_blowup,cpu_killed,cpu_refusals,cpu_over_budget,fits_total,fits_uncounted,cpu_seconds_counted,cpu_seconds_uncounted,cpu_seconds_container,exit_code,endpoint_at_end,final_md_written,provider_error,provider_error_recorded,holdout_error,wall_minutes,tokens_in,tokens_out,started,ended,cpuset,scored_on
var5,pi,glm-5.3,5,True,runs,scored,0.7348484446519999,0.7211244863997122,0.714770751736,0.7334,-0.0014,False,,,,False,,,0.7348484446519999,0.0,39,26,1,12,False,False,False,False,0,False,435,40,5069.3,196.1,5369.7,0,ok,True,,,,38.8,8200025,105344,2026-09-17T12:09:27+00:00,2026-09-17T12:48:17+00:00,4-7,Linux-x86_64-docker
var5,pi,glm-5.3,5,False,set_aside,provider_error,0.7320620868000001,0.7220448402868452,0.714770751736,0.7314,-0.0007,False,,,,False,,,,,6,6,0,0,False,False,False,False,0,False,1061,1010,335.8,9375.3,9732.9,0,HTTP 429: Organization has reached its maximum number of concurrent requests.,False,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,,79.3,2968511,59356,2026-09-16T23:10:16+00:00,2026-09-17T00:29:32+00:00,8-11,Linux-x86_64-docker
var5,pi,glm-5.3,6,True,runs,scored,0.752502496236,0.7428978698972164,0.714770751736,0.7516,-0.0009,False,,,,False,,,0.752502496236,0.0,40,38,0,2,False,False,False,False,0,False,149,0,12030.7,1.9,12539.4,0,ok,True,,,,168.6,4527162,77844,2026-09-16T23:40:38+00:00,2026-09-17T02:29:12+00:00,0-3,Linux-x86_64-docker
var5,pi,glm-5.3,7,True,runs,scored,0.757854773604,0.7456705279480547,0.714770751736,0.7579,0.0,False,,,,False,,,0.757854773604,0.0,20,19,1,0,False,False,False,False,0,False,2002,1907,948.2,12292.2,13347.2,0,ok,True,,,,223.4,8898566,150630,2026-09-17T00:51:39+00:00,2026-09-17T04:35:04+00:00,8-11,Linux-x86_64-docker
var5,pi,glm-5.3,8,True,runs,scored,0.7359526388580001,0.7236944114905308,0.714770751736,0.7352,-0.0008,False,,,,False,,,0.7359526388580001,0.0,40,38,0,2,False,False,False,False,0,False,366,77,8776.8,3376.0,12492.1,0,ok,True,,,,124.1,3916188,73360,2026-09-17T02:56:09+00:00,2026-09-17T05:00:15+00:00,0-3,Linux-x86_64-docker
var5,pi,glm-5.3,9,True,runs,scored,0.7358520393179999,0.7305228173517389,0.714770751736,0.736,0.0001,False,,,,False,,,0.7358520393179999,0.0,40,38,0,2,False,False,False,False,0,False,46,0,6364.1,6.4,6702.7,0,ok,True,,,,118.8,3644882,51572,2026-09-17T04:36:23+00:00,2026-09-17T06:35:09+00:00,8-11,Linux-x86_64-docker
var5,pi,glm-5.3,10,True,runs,scored,0.7614787955419999,0.7523625877933646,0.714770751736,0.7611,-0.0004,False,,,,False,,,0.7614787955419999,0.0,40,34,2,4,False,False,False,False,0,False,745,74,10097.1,2888.3,13473.5,0,ok,True,,,,136.4,7377777,112249,2026-09-17T06:11:48+00:00,2026-09-17T08:28:10+00:00,4-7,Linux-x86_64-docker
var5,pi,glm-5.3,11,True,runs,scored,0.7486469464680001,0.7388681859609281,0.714770751736,0.7467,-0.0019,False,,,,False,,,0.7472214898380001,0.0014,7,7,0,0,False,False,False,False,1,True,430,401,839.7,17181.5,18756.0,0,ok,True,,,,114.7,2302329,52295,2026-09-17T07:19:28+00:00,2026-09-17T09:14:07+00:00,12-15,Linux-x86_64-docker
var5,pi,glm-5.3,12,True,runs,scored,0.758454193054,0.7479112613774804,0.714770751736,0.7585,0.0,False,,,,False,,,0.758454193054,0.0,14,14,0,0,False,False,False,False,0,False,1244,1126,2973.6,14316.8,17572.4,0,ok,True,,,,94.1,3983296,68983,2026-09-17T08:33:22+00:00,2026-09-17T10:07:26+00:00,4-7,Linux-x86_64-docker
var5,pi,glm-5.3,13,True,runs,scored,0.726839268878,0.7180500886035195,0.714770751736,0.7267,-0.0001,False,,,,False,,,0.727375148358,-0.0005,33,30,0,3,False,False,False,False,0,False,639,322,9333.1,8147.8,17883.0,0,ok,True,,,,94.0,10941198,133231,2026-09-17T09:20:40+00:00,2026-09-17T10:54:40+00:00,0-3,Linux-x86_64-docker
var6,pi,glm-5.3,14,True,runs,scored,0.7586044203100001,0.7492242077783228,0.714770751736,0.7285,-0.0301,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.728653600602,0.03,8,8,0,0,False,False,False,False,1,True,2776,2206,354.1,17659.5,31773.5,0,ok,True,,,,182.8,7463609,103902,2026-09-16T18:25:18+00:00,2026-09-16T21:28:07+00:00,0-3,Linux-x86_64-docker
var6,pi,glm-5.3,15,True,runs,scored,0.753063695444,0.7425216228748377,0.714770751736,0.7527,-0.0004,False,,,,False,,,0.753063695444,0.0,40,32,2,6,False,False,False,False,0,False,364,0,8730.1,3.2,9278.9,0,ok,True,,,,67.7,10640303,106623,2026-09-16T18:25:18+00:00,2026-09-16T19:33:01+00:00,12-15,Linux-x86_64-docker
var6,pi,glm-5.3,16,True,runs,scored,0.7396344035419999,0.726131442559105,0.714770751736,0.7376,-0.002,False,,,,False,,,0.739634403508,0.0,40,37,2,1,False,False,False,False,0,False,180,0,10901.5,21.6,11778.3,0,ok,True,,,,89.3,7506839,119696,2026-09-16T19:39:21+00:00,2026-09-16T21:08:39+00:00,12-15,Linux-x86_64-docker
var6,pi,glm-5.3,17,True,runs,scored,0.7506316358279999,0.7433476205095078,0.714770751736,0.7512,0.0006,False,,,,False,,,0.7506316358279999,0.0,40,37,0,3,False,False,False,False,0,False,499,0,5646.4,3.1,6365.8,0,ok,True,,,,76.2,7229510,66874,2026-09-16T21:11:11+00:00,2026-09-16T22:27:21+00:00,12-15,Linux-x86_64-docker
var6,pi,glm-5.3,18,True,runs,scored,0.759651808378,0.751162542932869,0.714770751736,0.7592,-0.0005,False,,,,False,,,0.759651808378,0.0,7,7,0,0,False,False,False,False,0,False,797,763,1017.1,16321.0,17563.8,0,ok,True,,,,153.6,2773980,73866,2026-09-16T22:29:54+00:00,2026-09-17T01:03:30+00:00,12-15,Linux-x86_64-docker
var6,pi,glm-5.3,19,True,runs,scored,0.763747948184,0.754721508805203,0.714770751736,0.7633,-0.0004,False,,,,False,,,0.763747948184,0.0,19,16,0,3,False,False,False,False,0,False,778,652,2364.8,14262.6,17327.4,0,ok,True,,,,97.3,6357766,126633,2026-09-17T13:39:48+00:00,2026-09-17T15:17:03+00:00,8-11,Linux-x86_64-docker
var6,pi,glm-5.3,19,False,set_aside,provider_error,0.74336745125,0.7367642389516925,0.714770751736,0.7438,0.0004,False,,,,False,,,,,11,10,0,1,False,False,False,False,0,False,1948,84,1673.5,806.0,16234.7,0,ok,True,"imestamp"":1789610746090,""errormessage"":""502: {\""message\"":\""bad gateway\"",\""type","imestamp"":1789610746090,""errormessage"":""502: {\""message\"":\""bad gateway\"",\""type",,178.5,6366657,115127,2026-09-17T00:41:43+00:00,2026-09-17T03:40:11+00:00,8-11,Linux-x86_64-docker
var6,pi,glm-5.3,20,True,runs,scored,0.7594253994419999,0.7494141390291281,0.714770751736,0.7597,0.0003,False,,,,False,,,0.7598128102980001,-0.0004,40,37,2,1,False,False,False,False,0,False,1001,0,12135.5,2.4,17732.4,0,ok,True,,,,132.2,4257610,65105,2026-09-17T01:24:54+00:00,2026-09-17T03:37:09+00:00,12-15,Linux-x86_64-docker
var6,pi,glm-5.3,21,True,runs,scored,0.745904790852,0.7379150179790064,0.714770751736,0.7465,0.0006,False,,,,False,,,0.745904790852,0.0,21,20,0,1,False,False,False,False,0,False,450,302,5639.8,11035.0,17141.0,0,ok,True,,,,210.4,5646106,124969,2026-09-17T03:39:25+00:00,2026-09-17T07:09:49+00:00,12-15,Linux-x86_64-docker
var6,pi,glm-5.3,22,True,runs,scored,0.758784911956,0.7484199016355424,0.714770751736,0.7588,0.0,False,,,,False,,,0.758784911956,0.0,25,24,1,0,False,False,False,False,0,False,229,163,7053.5,9671.9,17233.0,0,ok,True,,,,200.0,10147483,69876,2026-09-17T04:12:07+00:00,2026-09-17T07:32:08+00:00,0-3,Linux-x86_64-docker
var6,pi,glm-5.3,23,True,runs,scored,0.7449632257100001,0.7355236303052675,0.714770751736,0.744,-0.001,False,,,,False,,,0.7449632257100001,0.0,34,30,0,4,False,False,False,False,0,False,231,169,5842.3,11245.2,17534.9,0,ok,True,,,,124.4,8330335,107168,2026-09-17T07:24:40+00:00,2026-09-17T09:29:07+00:00,8-11,Linux-x86_64-docker
var6,pi,glm-5.3,24,True,runs,scored,0.7626446195540001,0.7533561868704608,0.714770751736,0.7638,0.0012,False,,,,False,,,0.7626446195540001,0.0,25,24,0,1,False,False,False,False,0,False,388,256,6194.1,9888.2,16817.6,0,ok,True,,,,100.6,5696164,137724,2026-09-17T08:40:45+00:00,2026-09-17T10:21:19+00:00,12-15,Linux-x86_64-docker
var6,pi,glm-5.3,25,True,runs,scored,0.763025823178,0.7540189407422022,0.714770751736,0.7634,0.0004,False,,,,False,,,0.763025823178,0.0,23,23,0,0,False,False,False,False,0,False,340,239,5782.3,11354.0,17535.0,0,ok,True,,,,88.4,6986972,104809,2026-09-17T10:13:14+00:00,2026-09-17T11:41:40+00:00,0-3,Linux-x86_64-docker
var6,pi,glm-5.3,26,True,runs,scored,0.7635668448619999,0.7524814399781181,0.714770751736,0.7634,-0.0002,False,,,,False,,,0.7635668448619999,0.0,26,26,0,0,False,False,False,False,0,False,221,130,6676.3,10549.9,17682.3,0,ok,True,,,,89.1,4786095,82874,2026-09-17T11:00:26+00:00,2026-09-17T12:29:33+00:00,8-11,Linux-x86_64-docker
var7,pi,glm-5.3,27,True,runs,scored,0.7633343995059999,0.7510999896428184,0.714770751736,0.7637,0.0004,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.7633343995059999,0.0,17,15,0,2,False,False,False,False,0,False,493,434,1707.6,14707.9,16814.1,0,ok,True,,,,109.6,4858249,124977,2026-09-16T18:28:11+00:00,2026-09-16T20:17:48+00:00,0-3,Linux-x86_64-docker
var7,pi,glm-5.3,28,True,runs,scored,0.7648202704659999,0.7548291957412928,0.714770751736,0.765,0.0002,False,,,,False,,,0.764695182142,0.0001,13,12,0,1,False,False,False,False,0,False,239,205,2857.1,12176.6,15450.8,0,ok,True,,,,91.2,3674406,87764,2026-09-16T18:28:11+00:00,2026-09-16T19:59:20+00:00,12-15,Linux-x86_64-docker
var7,pi,glm-5.3,29,True,runs,scored,0.7606335167680001,0.7499650707820533,0.714770751736,0.76,-0.0006,False,,,,False,,,0.7606335167680001,0.0,22,20,0,2,False,False,False,False,0,False,423,327,4786.7,12214.8,17489.6,0,ok,True,,,,105.7,3451545,55539,2026-09-16T20:20:31+00:00,2026-09-16T22:06:12+00:00,4-7,Linux-x86_64-docker
var7,pi,glm-5.3,30,True,runs,scored,0.755678448686,0.7460293868697954,0.714770751736,0.755,-0.0007,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.755678448686,0.0,20,17,2,1,False,False,False,False,0,False,249,180,5712.8,11726.3,17921.5,0,ok,True,,,,137.7,7890895,96685,2026-09-16T21:30:00+00:00,2026-09-16T23:47:44+00:00,8-11,Linux-x86_64-docker
var7,pi,glm-5.3,31,True,runs,scored,0.75916833991,0.7491193226192057,0.714770751736,0.7586,-0.0006,False,,,,False,,,0.75916833991,0.0,24,23,0,1,False,False,False,False,0,False,931,748,5429.5,11418.4,17787.0,0,ok,True,,,,198.5,6427775,167392,2026-09-16T22:59:44+00:00,2026-09-17T02:18:16+00:00,0-3,Linux-x86_64-docker
var7,pi,glm-5.3,32,True,runs,holdout_error,,,0.714770751736,0.7142,,False,,,,False,,,0.714874436224,,7,4,0,3,False,False,False,False,0,False,4,0,20.0,3.6,30.3,0,ok,False,,,KeyError: 'hour',34.1,313059,10979,2026-09-16T23:53:20+00:00,2026-09-17T00:27:24+00:00,8-11,Linux-x86_64-docker
var7,pi,glm-5.3,33,True,runs,scored,0.74360758878,0.732035287312405,0.714770751736,0.7437,0.0001,False,,,,False,,,0.74360758878,0.0,40,35,3,2,False,False,False,False,0,False,262,0,9643.9,4.7,9830.8,0,ok,True,,,,117.7,7565387,96079,2026-09-17T00:53:08+00:00,2026-09-17T02:50:52+00:00,4-7,Linux-x86_64-docker
var7,pi,glm-5.3,34,True,runs,scored,0.748093889522,0.7382851083990274,0.714770751736,0.7482,0.0001,False,,,,False,,,0.748093889522,0.0,5,5,0,0,False,False,False,False,0,False,104,97,496.5,5891.2,6401.5,0,ok,False,,,,71.6,1001940,31261,2026-09-17T03:12:00+00:00,2026-09-17T04:23:36+00:00,12-15,Linux-x86_64-docker
var7,pi,glm-5.3,35,True,runs,scored,0.803491783746,0.8035705762183231,0.714770751736,0.7914,-0.0121,False,,,,True,groupby;rank;transform;value_counts,"104: return V.rank(pct=True) | 91: V[""r_origday""] = V[""c_origday""] / V.groupby(df[""Origin""])[""c_origday""].transform(""mean"") | 92: V[""r_destday""] = V[""c_destday""] / V.groupby(df[""Dest""])[""c_destday""].transform(""mean"")",0.803491783746,0.0,16,15,0,1,False,False,False,False,1,False,2054,1912,1306.7,16508.1,18287.1,0,ok,True,,,,193.7,5633369,118875,2026-09-17T04:21:59+00:00,2026-09-17T07:35:43+00:00,8-11,Linux-x86_64-docker
var7,pi,glm-5.3,36,True,runs,scored,0.7589018696659999,0.7475390690689082,0.714770751736,0.7588,-0.0001,False,,,,False,,,0.7589018696659999,0.0,40,33,5,2,False,False,False,False,0,False,123,0,12291.2,4.8,12839.9,0,ok,True,,,,111.9,7351068,62145,2026-09-17T06:57:04+00:00,2026-09-17T08:49:00+00:00,12-15,Linux-x86_64-docker
var7,pi,glm-5.3,37,True,runs,scored,0.750713381256,0.7421769830121197,0.714770751736,0.7509,0.0002,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.750713381256,0.0,17,16,0,1,False,False,False,False,0,False,343,325,2761.6,14255.4,21561.3,0,ok,True,,,,111.1,3710183,66063,2026-09-17T08:22:42+00:00,2026-09-17T10:13:46+00:00,0-3,Linux-x86_64-docker
var7,pi,glm-5.3,38,True,runs,scored,0.755418368084,0.7431508740002939,0.714770751736,0.7557,0.0003,False,,,,False,,,0.755418368084,0.0,25,24,0,1,False,False,False,False,0,False,279,203,8055.5,9517.7,19588.2,0,ok,True,,,,101.7,5179993,77892,2026-09-17T09:29:38+00:00,2026-09-17T11:11:20+00:00,12-15,Linux-x86_64-docker
var7,pi,glm-5.3,39,True,runs,scored,0.7559359515399999,0.7445532856750205,0.714770751736,0.7547,-0.0012,False,,,,False,,,0.7559359515399999,0.0,12,11,0,1,False,False,False,False,0,False,152,140,1716.6,15694.5,17780.1,0,ok,True,,,,84.7,2217351,53171,2026-09-17T10:14:16+00:00,2026-09-17T11:38:55+00:00,4-7,Linux-x86_64-docker
var8,pi,glm-5.3,40,True,runs,holdout_error,,,0.714770751736,0.7552,,False,,,,False,,,,,39,37,0,2,False,False,False,False,0,False,336,195,7932.5,9218.9,17915.2,0,ok,True,,,  [bt] (8) /app/.venv/lib/python3.13/site-packages/xgboost/lib/libxgboost.so(+0x844922) [0,94.4,5878023,65627,2026-09-17T12:35:08+00:00,2026-09-17T14:09:32+00:00,0-3,Linux-x86_64-docker
var8,pi,glm-5.3,40,False,set_aside,provider_error,0.733548734688,0.719059455363845,0.714770751736,0.7327,-0.0008,False,,,,False,,,,,40,36,1,3,False,False,False,False,0,False,291,0,7644.1,1.6,8093.4,0,ok,True,"imestamp"":1789584308759,""errormessage"":""502: {\""message\"":\""bad gateway\"",\""type","imestamp"":1789584308759,""errormessage"":""502: {\""message\"":\""bad gateway\"",\""type",,52.8,4915869,51876,2026-09-16T18:20:29+00:00,2026-09-16T19:13:17+00:00,0-3,Linux-x86_64-docker
var8,pi,glm-5.3,41,True,runs,holdout_error,,,0.714770751736,0.7626,,False,,,,False,,,,,36,34,1,1,False,False,False,False,0,False,319,198,12279.9,4908.8,17683.3,0,ok,True,,,  [bt] (8) /app/.venv/lib/python3.13/site-packages/xgboost/lib/libxgboost.so(+0x844922) [0,100.7,5719759,88936,2026-09-16T18:20:29+00:00,2026-09-16T20:01:13+00:00,12-15,Linux-x86_64-docker
var8,pi,glm-5.3,42,True,runs,scored,0.7462703675060001,0.7392869099792864,0.714770751736,0.7456,-0.0007,False,,,,False,,,0.7462703675060001,0.0,30,26,0,4,False,False,False,False,0,False,363,0,2902.9,4.4,2934.5,0,ok,False,,,,48.0,6858647,97245,2026-09-16T20:07:58+00:00,2026-09-16T20:55:56+00:00,0-3,Linux-x86_64-docker
var8,pi,glm-5.3,43,True,runs,scored,0.714770751736,0.7041294810841159,0.714770751736,0.7141,-0.0007,False,,,,False,,,0.714770751736,0.0,2,2,0,0,False,False,False,False,0,False,2,0,8.6,0.0,10.4,0,ok,False,,,,4.3,39414,2610,2026-09-16T20:51:49+00:00,2026-09-16T20:56:06+00:00,12-15,Linux-x86_64-docker
var8,pi,glm-5.3,44,True,runs,scored,0.7470225618640001,0.7398496299758489,0.714770751736,0.7471,0.0001,False,,,,False,,,0.7470225618640001,0.0,38,36,0,2,False,False,False,False,0,False,1572,1337,2615.3,11143.6,14369.9,0,ok,True,,,,220.6,12822370,220838,2026-09-16T22:15:13+00:00,2026-09-17T01:55:48+00:00,4-7,Linux-x86_64-docker
var8,pi,glm-5.3,45,True,runs,scored,0.736936498154,0.7263823455953262,0.714770751736,0.7363,-0.0006,False,,,,False,,,0.736936498154,0.0,16,16,0,0,False,False,False,False,0,False,490,376,2646.3,13073.5,18018.0,0,ok,True,,,,220.4,5614576,120309,2026-09-16T23:32:24+00:00,2026-09-17T03:12:50+00:00,12-15,Linux-x86_64-docker
var8,pi,glm-5.3,46,True,runs,scored,0.7563980703719999,0.7438760056439855,0.714770751736,0.7562,-0.0002,False,,,,False,,,0.7563980703719999,0.0,31,31,0,0,False,False,False,False,0,False,535,303,10243.7,6728.6,19470.2,0,ok,True,,,,103.5,4957520,105445,2026-09-17T12:35:08+00:00,2026-09-17T14:18:37+00:00,8-11,Linux-x86_64-docker
var8,pi,glm-5.3,46,False,set_aside,provider_error,0.753331931246,0.7426488028453699,0.714770751736,0.7531,-0.0002,False,,,,False,,,,,18,18,0,0,False,False,False,False,1,False,494,426,4581.6,12856.1,18504.7,0,HTTP 429: Organization has reached its maximum number of concurrent requests.,True,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,,142.6,5016634,71763,2026-09-17T02:09:17+00:00,2026-09-17T04:31:52+00:00,8-11,Linux-x86_64-docker
var8,pi,glm-5.3,47,True,runs,scored,0.75764534775,0.7406064184555811,0.714770751736,0.7581,0.0005,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.7577521664119999,-0.0001,15,14,0,1,False,False,False,False,0,False,938,879,2232.7,15364.0,18048.1,0,ok,True,,,,93.8,6490279,109407,2026-09-17T13:16:15+00:00,2026-09-17T14:50:01+00:00,12-15,Linux-x86_64-docker
var8,pi,glm-5.3,47,False,set_aside,provider_error,0.744094315096,0.7362610027034133,0.714770751736,0.7438,-0.0003,False,,,,False,,,,,40,39,1,0,False,False,False,False,0,False,529,0,9190.9,1.6,10150.8,0,ok,True,"imestamp"":1789626871938,""errormessage"":""502: {\""message\"":\""bad gateway\"",\""type","imestamp"":1789626871938,""errormessage"":""502: {\""message\"":\""bad gateway\"",\""type",,150.4,6014245,69769,2026-09-17T04:16:06+00:00,2026-09-17T06:46:30+00:00,4-7,Linux-x86_64-docker
var8,pi,glm-5.3,48,True,runs,scored,0.748565067296,0.7395019019974097,0.714770751736,0.7485,-0.0001,False,,,,False,,,0.748565067296,0.0,40,29,1,10,False,False,False,False,0,False,464,0,3666.2,1.5,4030.0,0,ok,True,,,,131.9,9011385,93591,2026-09-17T04:36:22+00:00,2026-09-17T06:48:17+00:00,8-11,Linux-x86_64-docker
var8,pi,glm-5.3,49,True,runs,scored,0.738428574576,0.730453050995721,0.714770751736,0.7384,-0.0,False,,,,False,,,0.738428574576,0.0,40,36,2,2,False,False,False,False,0,False,160,0,10197.8,7.7,10660.4,0,ok,True,,,,112.0,8144911,95415,2026-09-17T06:51:56+00:00,2026-09-17T08:43:57+00:00,8-11,Linux-x86_64-docker
var8,pi,glm-5.3,50,True,runs,scored,0.761655087818,0.7513813515399115,0.714770751736,0.7612,-0.0005,False,,,,False,,,0.761688154946,-0.0,14,13,1,0,False,False,False,False,0,False,432,371,4089.5,13138.4,17703.1,0,ok,True,,,,93.5,6144068,67877,2026-09-17T08:24:05+00:00,2026-09-17T09:57:32+00:00,12-15,Linux-x86_64-docker
var8,pi,glm-5.3,51,True,runs,scored,0.755919131108,0.7474057306517513,0.714770751736,0.7566,0.0007,False,modified-tracked:probe-log.md,modified-tracked:probe-log.md,,False,,,0.755919131108,0.0,15,15,0,0,False,False,False,False,0,False,1206,1040,3009.4,14833.7,18281.0,0,ok,True,,,,99.9,6178478,124685,2026-09-17T09:44:28+00:00,2026-09-17T11:24:21+00:00,4-7,Linux-x86_64-docker
var8,pi,glm-5.3,52,True,runs,scored,0.7529543828219999,0.7456817696820403,0.714770751736,0.7526,-0.0004,False,,,,False,,,0.7529543828219999,0.0,26,25,0,1,False,False,False,False,0,False,136,74,4655.4,12099.0,17070.1,0,ok,True,,,,83.6,4032152,73675,2026-09-17T10:25:05+00:00,2026-09-17T11:48:41+00:00,8-11,Linux-x86_64-docker
